mu_DM,sigma_DM,alpha,A
1.270344827586206904e+01,3.320689655172414101e-01,1.974358974358974561e-01,3.890267368205107879e+00
1.270344827586206904e+01,3.320689655172414101e-01,2.000000000000000111e-01,3.921320999900934190e+00
1.270344827586206904e+01,3.389655172413792994e-01,1.000000000000000056e-01,2.857225193461624180e+00
1.270344827586206904e+01,3.389655172413792994e-01,1.025641025641025744e-01,2.881040658766580886e+00
1.270344827586206904e+01,3.389655172413792994e-01,1.051282051282051294e-01,2.904959499452238081e+00
1.270344827586206904e+01,3.389655172413792994e-01,1.076923076923076983e-01,2.929027755730735372e+00
1.270344827586206904e+01,3.389655172413792994e-01,1.102564102564102672e-01,2.953364556130510632e+00
1.270344827586206904e+01,3.389655172413792994e-01,1.128205128205128221e-01,2.977948543561542483e+00
1.270344827586206904e+01,3.389655172413792994e-01,1.153846153846153910e-01,3.002769373389631902e+00
1.270344827586206904e+01,3.389655172413792994e-01,1.179487179487179460e-01,3.028151512078832930e+00
1.270344827586206904e+01,3.389655172413792994e-01,1.205128205128205149e-01,3.054343720097140391e+00
1.270344827586206904e+01,3.389655172413792994e-01,1.230769230769230838e-01,3.081017054795524235e+00
1.270344827586206904e+01,3.389655172413792994e-01,1.256410256410256387e-01,3.107738150332711502e+00
1.270344827586206904e+01,3.389655172413792994e-01,1.282051282051282215e-01,3.134388048979522168e+00
1.270344827586206904e+01,3.389655172413792994e-01,1.307692307692307765e-01,3.160806787114639693e+00
1.270344827586206904e+01,3.389655172413792994e-01,1.333333333333333315e-01,3.186675340264026879e+00
1.270344827586206904e+01,3.389655172413792994e-01,1.358974358974359142e-01,3.212069618330045895e+00
1.270344827586206904e+01,3.389655172413792994e-01,1.384615384615384692e-01,3.237464278463026979e+00
1.270344827586206904e+01,3.389655172413792994e-01,1.410256410256410242e-01,3.263186198407690419e+00
1.270344827586206904e+01,3.389655172413792994e-01,1.435897435897435792e-01,3.289273142712772824e+00
1.270344827586206904e+01,3.389655172413792994e-01,1.461538461538461620e-01,3.315713822395294663e+00
1.270344827586206904e+01,3.389655172413792994e-01,1.487179487179487170e-01,3.342575524698752076e+00
1.270344827586206904e+01,3.389655172413792994e-01,1.512820512820512997e-01,3.369907392131844759e+00
1.270344827586206904e+01,3.389655172413792994e-01,1.538461538461538547e-01,3.397680645933919052e+00
1.270344827586206904e+01,3.389655172413792994e-01,1.564102564102564097e-01,3.425717499880500672e+00
1.270344827586206904e+01,3.389655172413792994e-01,1.589743589743589647e-01,3.453818111956131087e+00
1.270344827586206904e+01,3.389655172413792994e-01,1.615384615384615474e-01,3.481951126490063331e+00
1.270344827586206904e+01,3.389655172413792994e-01,1.641025641025641024e-01,3.510261682245931159e+00
1.270344827586206904e+01,3.389655172413792994e-01,1.666666666666666852e-01,3.539063734377962067e+00
1.270344827586206904e+01,3.389655172413792994e-01,1.692307692307692402e-01,3.568573405922142339e+00
1.270344827586206904e+01,3.389655172413792994e-01,1.717948717948717952e-01,3.598573768872277867e+00
1.270344827586206904e+01,3.389655172413792994e-01,1.743589743589743501e-01,3.628631271995110819e+00
1.270344827586206904e+01,3.389655172413792994e-01,1.769230769230769329e-01,3.658527708179903026e+00
1.270344827586206904e+01,3.389655172413792994e-01,1.794871794871794879e-01,3.688298978752267310e+00
1.270344827586206904e+01,3.389655172413792994e-01,1.820512820512820706e-01,3.717973068879543153e+00
1.270344827586206904e+01,3.389655172413792994e-01,1.846153846153846256e-01,3.747645493093045843e+00
1.270344827586206904e+01,3.389655172413792994e-01,1.871794871794871806e-01,3.777620787960519255e+00
1.270344827586206904e+01,3.389655172413792994e-01,1.897435897435897356e-01,3.808092010522258875e+00
1.270344827586206904e+01,3.389655172413792994e-01,1.923076923076923184e-01,3.839008669056811041e+00
1.270344827586206904e+01,3.389655172413792994e-01,1.948717948717948734e-01,3.870185093574810331e+00
1.270344827586206904e+01,3.389655172413792994e-01,1.974358974358974561e-01,3.901374103792325521e+00
1.270344827586206904e+01,3.389655172413792994e-01,2.000000000000000111e-01,3.932491096795085461e+00
1.270344827586206904e+01,3.458620689655172442e-01,1.000000000000000056e-01,2.867631538758511400e+00
1.270344827586206904e+01,3.458620689655172442e-01,1.025641025641025744e-01,2.891483652880713073e+00
1.270344827586206904e+01,3.458620689655172442e-01,1.051282051282051294e-01,2.915439019576407276e+00
1.270344827586206904e+01,3.458620689655172442e-01,1.076923076923076983e-01,2.939547105271282046e+00
1.270344827586206904e+01,3.458620689655172442e-01,1.102564102564102672e-01,2.963928974809496797e+00
1.270344827586206904e+01,3.458620689655172442e-01,1.128205128205128221e-01,2.988562096702949589e+00
1.270344827586206904e+01,3.458620689655172442e-01,1.153846153846153910e-01,3.013434011925747669e+00
1.270344827586206904e+01,3.458620689655172442e-01,1.179487179487179460e-01,3.038865064451636844e+00
1.270344827586206904e+01,3.458620689655172442e-01,1.205128205128205149e-01,3.065100144192881793e+00
1.270344827586206904e+01,3.458620689655172442e-01,1.230769230769230838e-01,3.091809468611262268e+00
1.270344827586206904e+01,3.458620689655172442e-01,1.256410256410256387e-01,3.118560172880092018e+00
1.270344827586206904e+01,3.458620689655172442e-01,1.282051282051282215e-01,3.145235459835140635e+00
1.270344827586206904e+01,3.458620689655172442e-01,1.307692307692307765e-01,3.171681286738626149e+00
1.270344827586206904e+01,3.458620689655172442e-01,1.333333333333333315e-01,3.197583225156518605e+00
1.270344827586206904e+01,3.458620689655172442e-01,1.358974358974359142e-01,3.223017990496004348e+00
1.270344827586206904e+01,3.458620689655172442e-01,1.384615384615384692e-01,3.248460706243454066e+00
1.270344827586206904e+01,3.458620689655172442e-01,1.410256410256410242e-01,3.274236818519736136e+00
1.270344827586206904e+01,3.458620689655172442e-01,1.435897435897435792e-01,3.300383117020833534e+00
1.270344827586206904e+01,3.458620689655172442e-01,1.461538461538461620e-01,3.326888062461091700e+00
1.270344827586206904e+01,3.458620689655172442e-01,1.487179487179487170e-01,3.353814272071719671e+00
1.270344827586206904e+01,3.458620689655172442e-01,1.512820512820512997e-01,3.381203800013990346e+00
1.270344827586206904e+01,3.458620689655172442e-01,1.538461538461538547e-01,3.409027756935058218e+00
1.270344827586206904e+01,3.458620689655172442e-01,1.564102564102564097e-01,3.437115388677534078e+00
1.270344827586206904e+01,3.458620689655172442e-01,1.589743589743589647e-01,3.465272697617996833e+00
1.270344827586206904e+01,3.458620689655172442e-01,1.615384615384615474e-01,3.493465970305554169e+00
1.270344827586206904e+01,3.458620689655172442e-01,1.641025641025641024e-01,3.521835121209825559e+00
1.270344827586206904e+01,3.458620689655172442e-01,1.666666666666666852e-01,3.550692148312226237e+00
1.270344827586206904e+01,3.458620689655172442e-01,1.692307692307692402e-01,3.580250297040781238e+00
1.270344827586206904e+01,3.458620689655172442e-01,1.717948717948717952e-01,3.610289352184408163e+00
1.270344827586206904e+01,3.458620689655172442e-01,1.743589743589743501e-01,3.640378860018821605e+00
1.270344827586206904e+01,3.458620689655172442e-01,1.769230769230769329e-01,3.670305078727279735e+00
1.270344827586206904e+01,3.458620689655172442e-01,1.794871794871794879e-01,3.700105698897018680e+00
1.270344827586206904e+01,3.458620689655172442e-01,1.820512820512820706e-01,3.729810995120293349e+00
1.270344827586206904e+01,3.458620689655172442e-01,1.846153846153846256e-01,3.759517361151192727e+00
1.270344827586206904e+01,3.458620689655172442e-01,1.871794871794871806e-01,3.789528026538350414e+00
1.270344827586206904e+01,3.458620689655172442e-01,1.897435897435897356e-01,3.820034500030415892e+00
1.270344827586206904e+01,3.458620689655172442e-01,1.923076923076923184e-01,3.850988318834188462e+00
1.270344827586206904e+01,3.458620689655172442e-01,1.948717948717948734e-01,3.882208511428161923e+00
1.270344827586206904e+01,3.458620689655172442e-01,1.974358974358974561e-01,3.913451322022049705e+00
1.270344827586206904e+01,3.458620689655172442e-01,2.000000000000000111e-01,3.944634742126983618e+00
1.270344827586206904e+01,3.527586206896551335e-01,1.000000000000000056e-01,2.878957487284691030e+00
1.270344827586206904e+01,3.527586206896551335e-01,1.025641025641025744e-01,2.902849028212566740e+00
1.270344827586206904e+01,3.527586206896551335e-01,1.051282051282051294e-01,2.926843552691885453e+00
1.270344827586206904e+01,3.527586206896551335e-01,1.076923076923076983e-01,2.950993743753721255e+00
1.270344827586206904e+01,3.527586206896551335e-01,1.102564102564102672e-01,2.975422773868861448e+00
1.270344827586206904e+01,3.527586206896551335e-01,1.128205128205128221e-01,3.000107155911039936e+00
1.270344827586206904e+01,3.527586206896551335e-01,1.153846153846153910e-01,3.025032455053651148e+00
1.270344827586206904e+01,3.527586206896551335e-01,1.179487179487179460e-01,3.050514631674501764e+00
1.270344827586206904e+01,3.527586206896551335e-01,1.205128205128205149e-01,3.076794716220619286e+00
1.270344827586206904e+01,3.527586206896551335e-01,1.230769230769230838e-01,3.103542332903432399e+00
1.270344827586206904e+01,3.527586206896551335e-01,1.256410256410256387e-01,3.130325355066042814e+00
1.270344827586206904e+01,3.527586206896551335e-01,1.282051282051282215e-01,3.157028952254821164e+00
1.270344827586206904e+01,3.527586206896551335e-01,1.307692307692307765e-01,3.183505001850533311e+00
1.270344827586206904e+01,3.527586206896551335e-01,1.333333333333333315e-01,3.209443681667215387e+00
1.270344827586206904e+01,3.527586206896551335e-01,1.358974358974359142e-01,3.234922267027255049e+00
1.270344827586206904e+01,3.527586206896551335e-01,1.384615384615384692e-01,3.260416198290275513e+00
1.270344827586206904e+01,3.527586206896551335e-01,1.410256410256410242e-01,3.286249352059374296e+00
1.270344827586206904e+01,3.527586206896551335e-01,1.435897435897435792e-01,3.312457504131845809e+00
1.270344827586206904e+01,3.527586206896551335e-01,1.461538461538461620e-01,3.339029033325905171e+00
1.270344827586206904e+01,3.527586206896551335e-01,1.487179487179487170e-01,3.366022235697299969e+00
1.270344827586206904e+01,3.527586206896551335e-01,1.512820512820512997e-01,3.393472104614127627e+00
1.270344827586206904e+01,3.527586206896551335e-01,1.538461538461538547e-01,3.421349546847441303e+00
1.270344827586206904e+01,3.527586206896551335e-01,1.564102564102564097e-01,3.449490873037301064e+00
1.270344827586206904e+01,3.527586206896551335e-01,1.589743589743589647e-01,3.477707761269195785e+00
1.270344827586206904e+01,3.527586206896551335e-01,1.615384615384615474e-01,3.505964163864454086e+00
1.270344827586206904e+01,3.527586206896551335e-01,1.641025641025641024e-01,3.534394750131713447e+00
1.270344827586206904e+01,3.527586206896551335e-01,1.666666666666666852e-01,3.563309341192375079e+00
1.270344827586206904e+01,3.527586206896551335e-01,1.692307692307692402e-01,3.592918391513880483e+00
1.270344827586206904e+01,3.527586206896551335e-01,1.717948717948717952e-01,3.622998724959678452e+00
1.270344827586206904e+01,3.527586206896551335e-01,1.743589743589743501e-01,3.653123217923321508e+00
1.270344827586206904e+01,3.527586206896551335e-01,1.769230769230769329e-01,3.683082340750157169e+00
1.270344827586206904e+01,3.527586206896551335e-01,1.794871794871794879e-01,3.712915228223154340e+00
1.270344827586206904e+01,3.527586206896551335e-01,1.820512820512820706e-01,3.742654498765610516e+00
1.270344827586206904e+01,3.527586206896551335e-01,1.846153846153846256e-01,3.772397419587530720e+00
1.270344827586206904e+01,3.527586206896551335e-01,1.871794871794871806e-01,3.802445926535899190e+00
1.270344827586206904e+01,3.527586206896551335e-01,1.897435897435897356e-01,3.832990119172377419e+00
1.270344827586206904e+01,3.527586206896551335e-01,1.923076923076923184e-01,3.863983804660227950e+00
1.270344827586206904e+01,3.527586206896551335e-01,1.948717948717948734e-01,3.895250744803868237e+00
1.270344827586206904e+01,3.527586206896551335e-01,1.974358974358974561e-01,3.926550458192889170e+00
1.270344827586206904e+01,3.527586206896551335e-01,2.000000000000000111e-01,3.957803378951029405e+00
1.270344827586206904e+01,3.596551724137930783e-01,1.000000000000000056e-01,2.891256047272232177e+00
1.270344827586206904e+01,3.596551724137930783e-01,1.025641025641025744e-01,2.915189830802668247e+00
1.270344827586206904e+01,3.596551724137930783e-01,1.051282051282051294e-01,2.939226199524178629e+00
1.270344827586206904e+01,3.596551724137930783e-01,1.076923076923076983e-01,2.963420826161436761e+00
1.270344827586206904e+01,3.596551724137930783e-01,1.102564102564102672e-01,2.987899167597785510e+00
1.270344827586206904e+01,3.596551724137930783e-01,1.128205128205128221e-01,3.012636981003496306e+00
1.270344827586206904e+01,3.596551724137930783e-01,1.153846153846153910e-01,3.037617997117119550e+00
1.270344827586206904e+01,3.596551724137930783e-01,1.179487179487179460e-01,3.063153538217868732e+00
1.270344827586206904e+01,3.596551724137930783e-01,1.205128205128205149e-01,3.089480802713808760e+00
1.270344827586206904e+01,3.596551724137930783e-01,1.230769230769230838e-01,3.116269037389854724e+00
1.270344827586206904e+01,3.596551724137930783e-01,1.256410256410256387e-01,3.143087074174412354e+00
1.270344827586206904e+01,3.596551724137930783e-01,1.282051282051282215e-01,3.169821872190786038e+00
1.270344827586206904e+01,3.596551724137930783e-01,1.307692307692307765e-01,3.196331253333847933e+00
1.270344827586206904e+01,3.596551724137930783e-01,1.333333333333333315e-01,3.222309995835212604e+00
1.270344827586206904e+01,3.596551724137930783e-01,1.358974358974359142e-01,3.247835693401674995e+00
1.270344827586206904e+01,3.596551724137930783e-01,1.384615384615384692e-01,3.273383982451369523e+00
1.270344827586206904e+01,3.596551724137930783e-01,1.410256410256410242e-01,3.299277027466792855e+00
1.270344827586206904e+01,3.596551724137930783e-01,1.435897435897435792e-01,3.325549542875134712e+00
1.270344827586206904e+01,3.596551724137930783e-01,1.461538461538461620e-01,3.352189979036368506e+00
1.270344827586206904e+01,3.596551724137930783e-01,1.487179487179487170e-01,3.379252671004630226e+00
1.270344827586206904e+01,3.596551724137930783e-01,1.512820512820512997e-01,3.406765567988998544e+00
1.270344827586206904e+01,3.596551724137930783e-01,1.538461538461538547e-01,3.434699265743907048e+00
1.270344827586206904e+01,3.596551724137930783e-01,1.564102564102564097e-01,3.462897212078591913e+00
1.270344827586206904e+01,3.596551724137930783e-01,1.589743589743589647e-01,3.491176591154554476e+00
1.270344827586206904e+01,3.596551724137930783e-01,1.615384615384615474e-01,3.519499021612499945e+00
1.270344827586206904e+01,3.596551724137930783e-01,1.641025641025641024e-01,3.547993908295276277e+00
1.270344827586206904e+01,3.596551724137930783e-01,1.666666666666666852e-01,3.576968671946165745e+00
1.270344827586206904e+01,3.596551724137930783e-01,1.692307692307692402e-01,3.606631049569900771e+00
1.270344827586206904e+01,3.596551724137930783e-01,1.717948717948717952e-01,3.636755211254963704e+00
1.270344827586206904e+01,3.596551724137930783e-01,1.743589743589743501e-01,3.666917612912517388e+00
1.270344827586206904e+01,3.596551724137930783e-01,1.769230769230769329e-01,3.696912709248361573e+00
1.270344827586206904e+01,3.596551724137930783e-01,1.794871794871794879e-01,3.726780754236815874e+00
1.270344827586206904e+01,3.596551724137930783e-01,1.820512820512820706e-01,3.756556808877093090e+00
1.270344827586206904e+01,3.596551724137930783e-01,1.846153846153846256e-01,3.786338997875759560e+00
1.270344827586206904e+01,3.596551724137930783e-01,1.871794871794871806e-01,3.816427932350479946e+00
1.270344827586206904e+01,3.596551724137930783e-01,1.897435897435897356e-01,3.847012401627701195e+00
1.270344827586206904e+01,3.596551724137930783e-01,1.923076923076923184e-01,3.878048715127883739e+00
